DATE,PRCP,TMAX,TMIN,RAIN,RAIN_BOOL
6/28/2016,0,76,54,FALSE,0
6/29/2016,0,72,55,FALSE,0
6/30/2016,0,73,55,FALSE,0
7/1/2016,0,75,55,FALSE,0
7/2/2016,0,75,57,FALSE,0
7/3/2016,0,71,56,FALSE,0
7/4/2016,0,69,56,FALSE,0
7/5/2016,0,67,55,FALSE,0
7/6/2016,0.01,76,56,TRUE,1
7/7/2016,0.12,68,58,TRUE,1
7/8/2016,0.24,72,58,TRUE,1
7/9/2016,0.01,71,56,TRUE,1
7/10/2016,0,73,56,FALSE,0
7/11/2016,0,73,57,FALSE,0
7/12/2016,0,76,59,FALSE,0
7/13/2016,0,74,57,FALSE,0
7/14/2016,0,76,57,FALSE,0
7/15/2016,0,76,56,FALSE,0
7/16/2016,0,73,57,FALSE,0
7/17/2016,0,79,58,FALSE,0
7/18/2016,0.01,71,60,TRUE,1
7/19/2016,0,77,60,FALSE,0
7/20/2016,0,80,60,FALSE,0
7/21/2016,0,84,58,FALSE,0
7/22/2016,0.33,73,59,TRUE,1
7/23/2016,0,73,58,FALSE,0
7/24/2016,0,81,58,FALSE,0
7/25/2016,0,86,59,FALSE,0
7/26/2016,0,78,59,FALSE,0
7/27/2016,0,84,56,FALSE,0
7/28/2016,0,88,61,FALSE,0
7/29/2016,0,89,62,FALSE,0
7/30/2016,0,75,57,FALSE,0
7/31/2016,0,72,56,FALSE,0
8/1/2016,0,77,53,FALSE,0
8/2/2016,0.13,71,57,TRUE,1
8/3/2016,0,76,58,FALSE,0
8/4/2016,0,82,56,FALSE,0
8/5/2016,0,79,57,FALSE,0
8/6/2016,0,71,54,FALSE,0
8/7/2016,0.03,69,57,TRUE,1
8/8/2016,0,73,56,FALSE,0
8/9/2016,0,71,58,FALSE,0
8/10/2016,0,76,58,FALSE,0
8/11/2016,0,81,58,FALSE,0
8/12/2016,0,90,63,FALSE,0
8/13/2016,0,91,64,FALSE,0
8/14/2016,0,85,57,FALSE,0
8/15/2016,0,83,57,FALSE,0
8/16/2016,0,83,56,FALSE,0
8/17/2016,0,80,56,FALSE,0
8/18/2016,0,87,60,FALSE,0
8/19/2016,0,95,69,FALSE,0
8/20/2016,0,91,62,FALSE,0
8/21/2016,0,73,57,FALSE,0
8/22/2016,0,72,55,FALSE,0
8/23/2016,0,80,54,FALSE,0
8/24/2016,0,85,58,FALSE,0
8/25/2016,0,91,61,FALSE,0
8/26/2016,0,92,64,FALSE,0
8/27/2016,0,73,58,FALSE,0
8/28/2016,0,70,55,FALSE,0
8/29/2016,0,79,53,FALSE,0
8/30/2016,0,71,56,FALSE,0
8/31/2016,0.01,69,58,TRUE,1
9/1/2016,0.17,66,56,TRUE,1
9/2/2016,0.05,69,55,TRUE,1
9/3/2016,0,69,54,FALSE,0
9/4/2016,0,70,51,FALSE,0
9/5/2016,0.01,64,54,TRUE,1
9/6/2016,0.42,65,55,TRUE,1
9/7/2016,0.04,66,57,TRUE,1
9/8/2016,0.03,70,55,TRUE,1
9/9/2016,0,73,50,FALSE,0
9/10/2016,0,77,54,FALSE,0
9/11/2016,0,70,55,FALSE,0
9/12/2016,0,75,54,FALSE,0
9/13/2016,0,77,51,FALSE,0
9/14/2016,0,78,51,FALSE,0
9/15/2016,0,72,52,FALSE,0
9/16/2016,0,74,52,FALSE,0
9/17/2016,0.22,67,57,TRUE,1
9/18/2016,0,68,54,FALSE,0
9/19/2016,0.08,68,53,TRUE,1
9/20/2016,0,67,49,FALSE,0
9/21/2016,0,68,52,FALSE,0
9/22/2016,0,65,49,FALSE,0
9/23/2016,0.01,63,53,TRUE,1
9/24/2016,0,66,53,FALSE,0
9/25/2016,0,76,58,FALSE,0
9/26/2016,0,77,53,FALSE,0
9/27/2016,0.02,69,54,TRUE,1
9/28/2016,0,67,52,FALSE,0
9/29/2016,0,66,47,FALSE,0
9/30/2016,0,65,46,FALSE,0
10/1/2016,0.05,63,50,TRUE,1
10/2/2016,0,63,50,FALSE,0
10/3/2016,0,60,49,FALSE,0
10/4/2016,0.13,60,52,TRUE,1
10/5/2016,0.04,65,52,TRUE,1
10/6/2016,0.31,62,53,TRUE,1
10/7/2016,0.11,63,53,TRUE,1
10/8/2016,0.61,65,52,TRUE,1
10/9/2016,0.06,56,48,TRUE,1
10/10/2016,0,60,45,FALSE,0
10/11/2016,0,62,43,FALSE,0
10/12/2016,0.01,66,43,TRUE,1
10/13/2016,1.75,59,51,TRUE,1
10/14/2016,1.36,57,50,TRUE,1
10/15/2016,0.73,62,50,TRUE,1
10/16/2016,0.56,60,50,TRUE,1
10/17/2016,0.17,59,50,TRUE,1
10/18/2016,0.08,58,49,TRUE,1
10/19/2016,0.22,58,45,TRUE,1
10/20/2016,1.19,60,50,TRUE,1
10/21/2016,0.02,57,48,TRUE,1
10/22/2016,0.05,62,44,TRUE,1
10/23/2016,0.12,62,49,TRUE,1
10/24/2016,0.1,63,51,TRUE,1
10/25/2016,0,63,50,FALSE,0
10/26/2016,1.23,58,52,TRUE,1
10/27/2016,0.04,58,52,TRUE,1
10/28/2016,0,67,50,FALSE,0
10/29/2016,0.19,60,48,TRUE,1
10/30/2016,0.26,52,44,TRUE,1
10/31/2016,0.66,57,49,TRUE,1
11/1/2016,0.22,56,50,TRUE,1
11/2/2016,0.46,56,51,TRUE,1
11/3/2016,0,65,48,FALSE,0
11/4/2016,0,63,42,FALSE,0
11/5/2016,1.31,60,51,TRUE,1
11/6/2016,0.12,60,48,TRUE,1
11/7/2016,0.04,66,50,TRUE,1
11/8/2016,0,70,49,FALSE,0
11/9/2016,0.24,64,51,TRUE,1
11/10/2016,0,62,45,FALSE,0
11/11/2016,0,61,52,FALSE,0
11/12/2016,0.1,58,48,TRUE,1
11/13/2016,0.24,54,47,TRUE,1
11/14/2016,0.31,57,50,TRUE,1
11/15/2016,1.08,54,46,TRUE,1
11/16/2016,0.2,50,43,TRUE,1
11/17/2016,0,51,41,FALSE,0
11/18/2016,0,54,39,FALSE,0
11/19/2016,0.04,57,48,TRUE,1
11/20/2016,0.01,57,47,TRUE,1
11/21/2016,0.02,53,44,TRUE,1
11/22/2016,0.45,53,43,TRUE,1
11/23/2016,0.13,48,42,TRUE,1
11/24/2016,0.66,51,46,TRUE,1
11/25/2016,0.01,52,41,TRUE,1
11/26/2016,0.38,51,43,TRUE,1
11/27/2016,0.32,47,42,TRUE,1
11/28/2016,0,50,40,FALSE,0
11/29/2016,0.04,51,41,TRUE,1
11/30/2016,0.1,50,43,TRUE,1
12/1/2016,0.01,46,40,TRUE,1
12/2/2016,0.27,49,44,TRUE,1
12/3/2016,0.18,48,44,TRUE,1
12/4/2016,0.17,45,35,TRUE,1
12/5/2016,0.24,39,33,TRUE,1
12/6/2016,0,40,31,FALSE,0
12/7/2016,0,38,28,FALSE,0
12/8/2016,0.06,38,30,TRUE,1
12/9/2016,0.34,36,31,TRUE,1
12/10/2016,0.18,44,35,TRUE,1
12/11/2016,0.09,42,39,TRUE,1
12/12/2016,0.09,42,37,TRUE,1
12/13/2016,0,38,31,FALSE,0
12/14/2016,0,39,30,FALSE,0
12/15/2016,0,38,32,FALSE,0
12/16/2016,0,34,25,FALSE,0
12/17/2016,0,33,23,FALSE,0
12/18/2016,0,39,27,FALSE,0
12/19/2016,0.81,45,35,TRUE,1
12/20/2016,0.01,50,40,TRUE,1
12/21/2016,0,47,34,FALSE,0
12/22/2016,0.3,44,33,TRUE,1
12/23/2016,0.58,39,35,TRUE,1
12/24/2016,0.1,40,35,TRUE,1
12/25/2016,0,42,33,FALSE,0
12/26/2016,0.29,42,33,TRUE,1
12/27/2016,0.05,44,40,TRUE,1
12/28/2016,0,47,38,FALSE,0
12/29/2016,0.05,48,40,TRUE,1
12/30/2016,0.02,45,34,TRUE,1
12/31/2016,0.03,38,29,TRUE,1
1/1/2017,0.43,37,28,TRUE,1
1/2/2017,0,34,26,FALSE,0
1/3/2017,0,33,21,FALSE,0
1/4/2017,0,36,22,FALSE,0
1/5/2017,0,35,21,FALSE,0
1/6/2017,0,40,20,FALSE,0
1/7/2017,0,37,29,FALSE,0
1/8/2017,0.45,45,35,TRUE,1
1/9/2017,0.05,42,34,TRUE,1
1/10/2017,0.07,40,32,TRUE,1
1/11/2017,0,34,28,FALSE,0
1/12/2017,0,40,25,FALSE,0
1/13/2017,0,37,25,FALSE,0
1/14/2017,0,44,26,FALSE,0
1/15/2017,0,43,27,FALSE,0
1/16/2017,0,45,30,FALSE,0
1/17/2017,1.74,49,39,TRUE,1
1/18/2017,1.21,53,44,TRUE,1
1/19/2017,0.09,50,41,TRUE,1
1/20/2017,0,52,37,FALSE,0
1/21/2017,0.05,54,40,TRUE,1
1/22/2017,0.08,49,37,TRUE,1
1/23/2017,0,48,34,FALSE,0
1/24/2017,0,43,31,FALSE,0
1/25/2017,0,44,35,FALSE,0
1/26/2017,0,47,41,FALSE,0
1/27/2017,0,54,37,FALSE,0
1/28/2017,0,52,37,FALSE,0
1/29/2017,0.03,48,37,TRUE,1
1/30/2017,0.02,45,40,TRUE,1
1/31/2017,0,44,34,FALSE,0
2/1/2017,0,43,29,FALSE,0
2/2/2017,0.01,44,32,TRUE,1
2/3/2017,0.7,40,34,TRUE,1
2/4/2017,0.94,46,37,TRUE,1
2/5/2017,0.82,41,33,TRUE,1
2/6/2017,0.65,37,30,TRUE,1
2/7/2017,0.01,38,30,TRUE,1
2/8/2017,0.7,40,34,TRUE,1
2/9/2017,1.63,56,39,TRUE,1
2/10/2017,0.02,48,39,TRUE,1
2/11/2017,0,49,38,FALSE,0
2/12/2017,0,51,34,FALSE,0
2/13/2017,0,57,35,FALSE,0
2/14/2017,0.23,58,36,TRUE,1
2/15/2017,1.63,54,45,TRUE,1
2/16/2017,0.5,53,46,TRUE,1
2/17/2017,0.01,56,42,TRUE,1
2/18/2017,0.15,45,42,TRUE,1
2/19/2017,0.06,47,40,TRUE,1
2/20/2017,0.2,45,40,TRUE,1
2/21/2017,0.07,48,39,TRUE,1
2/22/2017,0,46,35,FALSE,0
2/23/2017,0.01,44,34,TRUE,1
2/24/2017,0,47,32,FALSE,0
2/25/2017,0.01,44,32,TRUE,1
2/26/2017,0.33,41,35,TRUE,1
2/27/2017,0.16,41,33,TRUE,1
2/28/2017,0.01,47,33,TRUE,1
3/1/2017,0.02,49,41,TRUE,1
3/2/2017,0.09,47,41,TRUE,1
3/3/2017,0.36,51,39,TRUE,1
3/4/2017,0.04,46,34,TRUE,1
3/5/2017,0,45,34,FALSE,0
3/6/2017,0,43,35,FALSE,0
3/7/2017,0.75,42,35,TRUE,1
3/8/2017,0.13,43,37,TRUE,1
3/9/2017,0.7,49,39,TRUE,1
3/10/2017,0.03,52,44,TRUE,1
3/11/2017,0.37,53,40,TRUE,1
3/12/2017,0.02,53,45,TRUE,1
3/13/2017,0.65,53,47,TRUE,1
3/14/2017,0.39,57,48,TRUE,1
3/15/2017,0.81,50,44,TRUE,1
3/16/2017,0,52,39,FALSE,0
3/17/2017,0.68,53,37,TRUE,1
3/18/2017,0.34,57,35,TRUE,1
3/19/2017,0,53,34,FALSE,0
3/20/2017,0.01,54,38,TRUE,1
3/21/2017,0.2,56,46,TRUE,1
3/22/2017,0.02,56,43,TRUE,1
3/23/2017,0.26,58,39,TRUE,1
3/24/2017,0.24,54,44,TRUE,1
3/25/2017,0.01,52,43,TRUE,1
3/26/2017,0.38,49,43,TRUE,1
3/27/2017,0.17,53,44,TRUE,1
3/28/2017,0.14,53,44,TRUE,1
3/29/2017,0.51,55,45,TRUE,1
3/30/2017,0,54,43,FALSE,0
3/31/2017,0,56,37,FALSE,0
4/1/2017,0.04,56,45,TRUE,1
4/2/2017,0.04,55,41,TRUE,1
4/3/2017,0,53,40,FALSE,0
4/4/2017,0.12,61,43,TRUE,1
4/5/2017,0.46,54,48,TRUE,1
4/6/2017,0.26,60,47,TRUE,1
4/7/2017,0.1,59,46,TRUE,1
4/8/2017,0.01,52,41,TRUE,1
4/9/2017,0,56,39,FALSE,0
4/10/2017,0.38,53,41,TRUE,1
4/11/2017,0.02,57,38,TRUE,1
4/12/2017,0.85,59,45,TRUE,1
4/13/2017,0.08,54,43,TRUE,1
4/14/2017,0.01,52,42,TRUE,1
4/15/2017,0,57,41,FALSE,0
4/16/2017,0,66,42,FALSE,0
4/17/2017,0.07,60,50,TRUE,1
4/18/2017,0.48,60,48,TRUE,1
4/19/2017,0.35,56,46,TRUE,1
4/20/2017,0.01,58,44,TRUE,1
4/21/2017,0,66,43,FALSE,0
4/22/2017,0.07,63,48,TRUE,1
4/23/2017,0.49,53,45,TRUE,1
4/24/2017,0.06,57,45,TRUE,1
4/25/2017,0.05,56,47,TRUE,1
4/26/2017,0,58,45,FALSE,0
4/27/2017,0.04,56,44,TRUE,1
4/28/2017,0,59,43,FALSE,0
4/29/2017,0.14,57,42,TRUE,1
4/30/2017,0.08,56,47,TRUE,1
5/1/2017,0.03,50,45,TRUE,1
5/2/2017,0.13,61,43,TRUE,1
5/3/2017,0.11,74,55,TRUE,1
5/4/2017,0.44,76,53,TRUE,1
5/5/2017,0.25,59,46,TRUE,1
5/6/2017,0.02,60,43,TRUE,1
5/7/2017,0,62,45,FALSE,0
5/8/2017,0,64,46,FALSE,0
5/9/2017,0,70,47,FALSE,0
5/10/2017,0,71,51,FALSE,0
5/11/2017,0.47,60,46,TRUE,1
5/12/2017,0.16,54,43,TRUE,1
5/13/2017,0.03,57,45,TRUE,1
5/14/2017,0.04,59,47,TRUE,1
5/15/2017,0.33,52,46,TRUE,1
5/16/2017,0.15,54,45,TRUE,1
5/17/2017,0,60,45,FALSE,0
5/18/2017,0,64,48,FALSE,0
5/19/2017,0,71,50,FALSE,0
5/20/2017,0,72,53,FALSE,0
5/21/2017,0,76,52,FALSE,0
5/22/2017,0,83,56,FALSE,0
5/23/2017,0,78,53,FALSE,0
5/24/2017,0,63,46,FALSE,0
5/25/2017,0,70,47,FALSE,0
5/26/2017,0,81,51,FALSE,0
5/27/2017,0,86,55,FALSE,0
5/28/2017,0,86,56,FALSE,0
5/29/2017,0,74,52,FALSE,0
5/30/2017,0.01,58,52,TRUE,1
5/31/2017,0.11,72,52,TRUE,1
6/1/2017,0.02,67,56,TRUE,1
6/2/2017,0,73,53,FALSE,0
6/3/2017,0,67,53,FALSE,0
6/4/2017,0,67,52,FALSE,0
6/5/2017,0,74,50,FALSE,0
6/6/2017,0,84,53,FALSE,0
6/7/2017,0.03,79,56,TRUE,1
6/8/2017,0.31,63,54,TRUE,1
6/9/2017,0.05,63,50,TRUE,1
6/10/2017,0,67,48,FALSE,0
6/11/2017,0,70,52,FALSE,0
6/12/2017,0,64,52,FALSE,0
6/13/2017,0,65,52,FALSE,0
6/14/2017,0,65,51,FALSE,0
6/15/2017,1.05,61,53,TRUE,1
6/16/2017,0,68,53,FALSE,0
6/17/2017,0.06,63,51,TRUE,1
6/18/2017,0,71,55,FALSE,0
6/19/2017,0,74,56,FALSE,0
6/20/2017,0,73,56,FALSE,0
6/21/2017,0,69,53,FALSE,0
6/22/2017,0,75,50,FALSE,0
6/23/2017,0,81,55,FALSE,0
6/24/2017,0,89,61,FALSE,0
6/25/2017,0,96,64,FALSE,0
6/26/2017,0,72,55,FALSE,0
6/27/2017,0,71,53,FALSE,0
6/28/2017,0,68,54,FALSE,0
6/29/2017,0,78,53,FALSE,0
6/30/2017,0,86,57,FALSE,0
7/1/2017,0,72,55,FALSE,0
7/2/2017,0,77,54,FALSE,0
7/3/2017,0,70,56,FALSE,0
7/4/2017,0,78,53,FALSE,0
7/5/2017,0,85,57,FALSE,0
7/6/2017,0,85,55,FALSE,0
7/7/2017,0,72,55,FALSE,0
7/8/2017,0,81,58,FALSE,0
7/9/2017,0,80,56,FALSE,0
7/10/2017,0,73,58,FALSE,0
7/11/2017,0,75,54,FALSE,0
7/12/2017,0,78,54,FALSE,0
7/13/2017,0,75,57,FALSE,0
7/14/2017,0,79,57,FALSE,0
7/15/2017,0,77,54,FALSE,0
7/16/2017,0,72,55,FALSE,0
7/17/2017,0,78,55,FALSE,0
7/18/2017,0,82,56,FALSE,0
7/19/2017,0,78,53,FALSE,0
7/20/2017,0,74,59,FALSE,0
7/21/2017,0,78,55,FALSE,0
7/22/2017,0,85,63,FALSE,0
7/23/2017,0,76,62,FALSE,0
7/24/2017,0,82,56,FALSE,0
7/25/2017,0,87,58,FALSE,0
7/26/2017,0,84,56,FALSE,0
7/27/2017,0,70,57,FALSE,0
7/28/2017,0,79,56,FALSE,0
7/29/2017,0,81,54,FALSE,0
7/30/2017,0,80,58,FALSE,0
7/31/2017,0,85,60,FALSE,0
8/1/2017,0,87,60,FALSE,0
8/2/2017,0,91,69,FALSE,0
8/3/2017,0,94,68,FALSE,0
8/4/2017,0,91,62,FALSE,0
8/5/2017,0,82,58,FALSE,0
8/6/2017,0,82,58,FALSE,0
8/7/2017,0,84,57,FALSE,0
8/8/2017,0,89,59,FALSE,0
8/9/2017,0,91,61,FALSE,0
8/10/2017,0,90,60,FALSE,0
8/11/2017,0,77,57,FALSE,0
8/12/2017,0.02,76,58,TRUE,1
8/13/2017,0,74,60,FALSE,0
8/14/2017,0,73,56,FALSE,0
8/15/2017,0,78,55,FALSE,0
8/16/2017,0,79,57,FALSE,0
8/17/2017,0,75,59,FALSE,0
8/18/2017,0,73,55,FALSE,0
8/19/2017,0,76,58,FALSE,0
8/20/2017,0,77,56,FALSE,0
8/21/2017,0,83,57,FALSE,0
8/22/2017,0,86,60,FALSE,0
8/23/2017,0,75,59,FALSE,0
8/24/2017,0,72,58,FALSE,0
8/25/2017,0,76,54,FALSE,0
8/26/2017,0,84,54,FALSE,0
8/27/2017,0,87,61,FALSE,0
8/28/2017,0,88,62,FALSE,0
8/29/2017,0,85,60,FALSE,0
8/30/2017,0,77,60,FALSE,0
8/31/2017,0,75,61,FALSE,0
9/1/2017,0,85,57,FALSE,0
9/2/2017,0,90,62,FALSE,0
9/3/2017,0,90,65,FALSE,0
9/4/2017,0,88,65,FALSE,0
9/5/2017,0,85,66,FALSE,0
9/6/2017,0,81,63,FALSE,0
9/7/2017,0,75,61,FALSE,0
9/8/2017,0,71,60,FALSE,0
9/9/2017,0,68,59,FALSE,0
9/10/2017,0,73,55,FALSE,0
9/11/2017,0,80,52,FALSE,0
9/12/2017,0,77,57,FALSE,0
9/13/2017,0,70,53,FALSE,0
9/14/2017,0,74,54,FALSE,0
9/15/2017,0,76,50,FALSE,0
9/16/2017,0,76,53,FALSE,0
9/17/2017,0.15,64,54,TRUE,1
9/18/2017,0.16,62,50,TRUE,1
9/19/2017,0.04,64,50,TRUE,1
9/20/2017,0.13,57,50,TRUE,1
9/21/2017,0.02,64,50,TRUE,1
9/22/2017,0,68,51,FALSE,0
9/23/2017,0,68,54,FALSE,0
9/24/2017,0,72,50,FALSE,0
9/25/2017,0.01,65,56,TRUE,1
9/26/2017,0,74,55,FALSE,0
9/27/2017,0,80,54,FALSE,0
9/28/2017,0,86,55,FALSE,0
9/29/2017,0.07,67,54,TRUE,1
9/30/2017,0.01,64,52,TRUE,1
10/1/2017,0,62,50,FALSE,0
10/2/2017,0,62,47,FALSE,0
10/3/2017,0,69,44,FALSE,0
10/4/2017,0,68,45,FALSE,0
10/5/2017,0,69,45,FALSE,0
10/6/2017,0.01,66,46,TRUE,1
10/7/2017,0.01,62,49,TRUE,1
10/8/2017,0.01,62,46,TRUE,1
10/9/2017,0,64,43,FALSE,0
10/10/2017,0,60,45,FALSE,0
10/11/2017,0.17,57,43,TRUE,1
10/12/2017,0.38,50,45,TRUE,1
10/13/2017,0,54,41,FALSE,0
10/14/2017,0,56,38,FALSE,0
10/15/2017,0,63,41,FALSE,0
10/16/2017,0,62,42,FALSE,0
10/17/2017,0.06,60,49,TRUE,1
10/18/2017,1.35,64,47,TRUE,1
10/19/2017,1.04,54,50,TRUE,1
10/20/2017,0.13,53,46,TRUE,1
10/21/2017,1.61,58,45,TRUE,1
10/22/2017,0.02,60,50,TRUE,1
10/23/2017,0,65,49,FALSE,0
10/24/2017,0,66,46,FALSE,0
10/25/2017,0.01,59,44,TRUE,1
10/26/2017,0,58,49,FALSE,0
10/27/2017,0,66,46,FALSE,0
10/28/2017,0,68,44,FALSE,0
10/29/2017,0,56,46,FALSE,0
10/30/2017,0,63,45,FALSE,0
10/31/2017,0,58,38,FALSE,0
11/1/2017,0.01,55,47,TRUE,1
11/2/2017,0.19,50,42,TRUE,1
11/3/2017,0.3,43,33,TRUE,1
11/4/2017,0.42,41,35,TRUE,1
11/5/2017,0.61,40,33,TRUE,1
11/6/2017,0,47,36,FALSE,0
11/7/2017,0,48,38,FALSE,0
11/8/2017,0.15,54,45,TRUE,1
11/9/2017,0.42,50,43,TRUE,1
11/10/2017,0.01,51,41,TRUE,1
11/11/2017,0.05,52,43,TRUE,1
11/12/2017,0.52,57,47,TRUE,1
11/13/2017,0.81,55,45,TRUE,1
11/14/2017,0.05,54,44,TRUE,1
11/15/2017,0.46,53,43,TRUE,1
11/16/2017,0.16,44,42,TRUE,1
11/17/2017,0,50,42,FALSE,0
11/18/2017,0,52,41,FALSE,0
11/19/2017,0.58,53,39,TRUE,1
11/20/2017,0.63,50,41,TRUE,1
11/21/2017,1.14,60,38,TRUE,1
11/22/2017,0.52,68,56,TRUE,1
11/23/2017,0.2,59,48,TRUE,1
11/24/2017,0.01,52,46,TRUE,1
11/25/2017,0.19,51,43,TRUE,1
11/26/2017,0.25,58,42,TRUE,1
11/27/2017,0,50,42,FALSE,0
11/28/2017,0.68,47,43,TRUE,1
11/29/2017,0,50,41,FALSE,0
11/30/2017,0.27,46,41,TRUE,1
12/1/2017,0.27,48,38,TRUE,1
12/2/2017,0.79,44,41,TRUE,1
12/3/2017,0.05,46,39,TRUE,1
12/4/2017,0,45,34,FALSE,0
12/5/2017,0,45,33,FALSE,0
12/6/2017,0,52,36,FALSE,0
12/7/2017,0,52,34,FALSE,0
12/8/2017,0,43,29,FALSE,0
12/9/2017,0,44,29,FALSE,0
12/10/2017,0,49,34,FALSE,0
12/11/2017,0,49,29,FALSE,0
12/12/2017,0,46,32,FALSE,0
12/13/2017,0,48,34,FALSE,0
12/14/2017,0,50,36,FALSE,0
